Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh
Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021
Unnamed: 0_level_2,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT,AT,BE,DE-LU,FR,NL
08-03-2021,23 - 00,38321.0,28334.0,28334.0,36214.0,54102.0,36214.0,54102.0,54102.0,41253.0,41253.0,41253.0,28334.0,28334.0,28334.0,36214.0,36214.0,54102.0,,,,,
09-03-2021,00 - 01,38345.0,29148.0,29148.0,32499.0,48397.0,32499.0,48397.0,48397.0,40504.0,40504.0,40504.0,29148.0,29148.0,29148.0,32499.0,32499.0,48397.0,,,,,
09-03-2021,01 - 02,37805.0,29148.0,29148.0,29148.0,47521.0,29148.0,47521.0,47521.0,40382.0,40382.0,40382.0,29148.0,29148.0,29148.0,29148.0,29148.0,47521.0,,,,,
09-03-2021,02 - 03,37347.0,28975.0,28975.0,28975.0,44578.0,28975.0,44578.0,44578.0,40341.0,40341.0,40341.0,28975.0,28975.0,28975.0,28975.0,28975.0,44578.0,,,,,
09-03-2021,03 - 04,37520.0,28985.0,28985.0,28985.0,43885.0,28985.0,43885.0,43885.0,40433.0,40433.0,40433.0,28985.0,28985.0,28985.0,28985.0,28985.0,43885.0,,,,,
09-03-2021,04 - 05,38335.0,29067.0,29067.0,30238.0,44395.0,30238.0,44395.0,44395.0,40596.0,40596.0,40596.0,29067.0,29067.0,29067.0,30238.0,30238.0,44395.0,,,,,
09-03-2021,05 - 06,40565.0,28904.0,28904.0,42806.0,50363.0,50363.0,49151.0,50363.0,42806.0,42806.0,42806.0,28904.0,28904.0,28904.0,50363.0,50363.0,50363.0,,,,,
09-03-2021,06 - 07,44751.0,29046.0,29046.0,55924.0,62839.0,57930.0,62839.0,62839.0,55924.0,55924.0,55924.0,29046.0,29046.0,29046.0,62839.0,62839.0,62839.0,,,,,
09-03-2021,07 - 08,53072.0,29433.0,29433.0,74755.0,74755.0,74755.0,74755.0,74755.0,74755.0,74755.0,74755.0,29433.0,29433.0,29433.0,74755.0,74755.0,74755.0,,,,,
09-03-2021,08 - 09,56718.0,29831.0,29831.0,82852.0,82852.0,82852.0,82852.0,82852.0,82852.0,82852.0,82852.0,29831.0,29831.0,29831.0,82852.0,82852.0,82852.0,,,,,
09-03-2021,09 - 10,55476.0,29922.0,29922.0,73889.0,73889.0,73889.0,73889.0,73889.0,71598.0,71598.0,71598.0,29922.0,29922.0,29922.0,73889.0,73889.0,73889.0,,,,,
09-03-2021,10 - 11,52033.0,29831.0,29831.0,64183.0,64183.0,64183.0,64183.0,64183.0,62320.0,62320.0,62320.0,29831.0,29831.0,29831.0,64183.0,64183.0,64183.0,,,,,
09-03-2021,11 - 12,50954.0,29810.0,29810.0,60802.0,60802.0,60802.0,60802.0,60802.0,58786.0,58786.0,58786.0,29810.0,29810.0,29810.0,60802.0,60802.0,60802.0,,,,,
09-03-2021,12 - 13,50037.0,29821.0,29821.0,59010.0,59010.0,59010.0,59010.0,59010.0,57176.0,57176.0,57176.0,29821.0,29821.0,29821.0,59010.0,59010.0,59010.0,,,,,
09-03-2021,13 - 14,49344.0,29759.0,29759.0,57512.0,57512.0,59610.0,57512.0,57512.0,55730.0,55730.0,55730.0,29759.0,29759.0,29759.0,59610.0,59610.0,59610.0,,,,,
09-03-2021,14 - 15,49507.0,29780.0,29780.0,57533.0,57533.0,57533.0,57533.0,57533.0,55751.0,55751.0,55751.0,29780.0,29780.0,29780.0,57533.0,57533.0,57533.0,,,,,
09-03-2021,15 - 16,50190.0,29495.0,29495.0,56637.0,58449.0,56637.0,58449.0,58449.0,56637.0,56637.0,56637.0,29495.0,29495.0,29495.0,58449.0,58449.0,58449.0,,,,,
09-03-2021,16 - 17,50628.0,29464.0,29464.0,58103.0,58103.0,58103.0,58103.0,58103.0,56300.0,56300.0,56300.0,29464.0,29464.0,29464.0,58103.0,58103.0,58103.0,,,,,
09-03-2021,17 - 18,56148.0,29403.0,29403.0,66200.0,66200.0,66200.0,66200.0,66200.0,64275.0,64275.0,64275.0,29403.0,29403.0,29403.0,66200.0,66200.0,66200.0,,,,,
09-03-2021,18 - 19,56392.0,28782.0,28782.0,94075.0,94075.0,94075.0,91824.0,94075.0,94075.0,94075.0,94075.0,28782.0,28782.0,28782.0,94075.0,94075.0,94075.0,,,,,
09-03-2021,19 - 20,53500.0,28680.0,28680.0,82210.0,95022.0,82210.0,95022.0,95022.0,82210.0,82210.0,82210.0,28680.0,28680.0,28680.0,82210.0,82210.0,95022.0,,,,,
09-03-2021,20 - 21,44924.0,28578.0,28578.0,54223.0,71292.0,54223.0,71292.0,71292.0,54223.0,54223.0,54223.0,28578.0,28578.0,28578.0,54223.0,54223.0,71292.0,,,,,
09-03-2021,21 - 22,42551.0,28323.0,28323.0,48255.0,62839.0,48255.0,62839.0,62839.0,48255.0,48255.0,48255.0,28323.0,28323.0,28323.0,48255.0,48255.0,62839.0,,,,,
09-03-2021,22 - 23,40219.0,28466.0,28466.0,42724.0,59376.0,42724.0,59376.0,59376.0,42724.0,42724.0,42724.0,28466.0,28466.0,28466.0,42724.0,42724.0,59376.0,,,,,
09-03-2021,23 - 00,39190.0,28160.0,28160.0,40687.0,54559.0,40687.0,54559.0,54559.0,40687.0,40687.0,40687.0,28160.0,28160.0,28160.0,40687.0,40687.0,54559.0,,,,,
10-03-2021,00 - 01,37546.0,27300.0,27300.0,40733.0,56042.0,40733.0,56042.0,56042.0,40733.0,40733.0,40733.0,27300.0,27300.0,27300.0,40733.0,40733.0,56042.0,,,,,
10-03-2021,01 - 02,36719.0,27250.0,27250.0,40320.0,53501.0,40320.0,53501.0,53501.0,40320.0,40320.0,40320.0,27250.0,27250.0,27250.0,40320.0,40320.0,53501.0,,,,,
10-03-2021,02 - 03,36286.0,27018.0,27018.0,40259.0,50455.0,40259.0,50455.0,50455.0,40259.0,40259.0,40259.0,27018.0,27018.0,27018.0,40259.0,40259.0,50455.0,,,,,
10-03-2021,03 - 04,35963.0,26806.0,26806.0,40300.0,49457.0,40300.0,49457.0,49457.0,40300.0,40300.0,40300.0,26806.0,26806.0,26806.0,40300.0,40300.0,49457.0,,,,,
10-03-2021,04 - 05,37083.0,26655.0,26655.0,40683.0,49417.0,48993.0,49417.0,49417.0,40683.0,40683.0,40683.0,26655.0,26655.0,26655.0,48993.0,48993.0,49417.0,,,,,
10-03-2021,05 - 06,39442.0,26665.0,26665.0,41338.0,54852.0,68275.0,53531.0,54852.0,41338.0,41338.0,41338.0,26665.0,26665.0,26665.0,68275.0,68275.0,68275.0,,,,,
10-03-2021,06 - 07,40905.0,27169.0,27169.0,60863.0,60863.0,72088.0,59401.0,60863.0,43174.0,43174.0,43174.0,27169.0,27169.0,27169.0,72088.0,72088.0,72088.0,,,,,
10-03-2021,07 - 08,44243.0,27492.0,27492.0,93518.0,93518.0,93518.0,70494.0,93518.0,68306.0,68306.0,68306.0,27492.0,27492.0,27492.0,93518.0,93518.0,93518.0,,,,,
10-03-2021,08 - 09,45998.0,27482.0,27482.0,151255.0,151255.0,151255.0,68659.0,151255.0,66531.0,66531.0,66531.0,27482.0,27482.0,27482.0,151255.0,151255.0,151255.0,,,,,
10-03-2021,09 - 10,43497.0,27522.0,27522.0,100517.0,100517.0,100517.0,58856.0,100517.0,57152.0,57152.0,57152.0,27522.0,27522.0,27522.0,100517.0,100517.0,100517.0,,,,,
10-03-2021,10 - 11,41611.0,27189.0,27189.0,71694.0,71694.0,71694.0,47894.0,71694.0,46512.0,46512.0,46512.0,27189.0,27189.0,27189.0,71694.0,71694.0,71694.0,,,,,
10-03-2021,11 - 12,40733.0,26877.0,26877.0,73479.0,73479.0,73479.0,45725.0,73479.0,44394.0,44394.0,44394.0,26877.0,26877.0,26877.0,73479.0,73479.0,73479.0,,,,,
10-03-2021,12 - 13,40088.0,26604.0,26604.0,70585.0,70585.0,70585.0,44283.0,70585.0,42992.0,42992.0,42992.0,26604.0,26604.0,26604.0,70585.0,70585.0,70585.0,,,,,
10-03-2021,13 - 14,39382.0,26493.0,26493.0,47510.0,47510.0,65905.0,43608.0,47510.0,42407.0,42337.0,42407.0,26493.0,26493.0,26493.0,65905.0,65905.0,65905.0,,,,,
10-03-2021,14 - 15,38989.0,26372.0,26372.0,47289.0,47289.0,69617.0,43497.0,47289.0,42377.0,42236.0,42377.0,26372.0,26372.0,26372.0,69617.0,69617.0,69617.0,,,,,
10-03-2021,15 - 16,38837.0,26282.0,26282.0,47500.0,47500.0,70192.0,44001.0,47500.0,42730.0,42730.0,42730.0,26282.0,26282.0,26282.0,70192.0,70192.0,70192.0,,,,,
10-03-2021,16 - 17,38010.0,26070.0,26070.0,49447.0,49447.0,72945.0,42770.0,49447.0,42690.0,41530.0,42690.0,26070.0,26070.0,26070.0,72945.0,72945.0,72945.0,,,,,
10-03-2021,17 - 18,38101.0,25848.0,25848.0,57000.0,57000.0,76575.0,43194.0,57000.0,42992.0,41944.0,42992.0,25848.0,25848.0,25848.0,76575.0,76575.0,76575.0,,,,,
10-03-2021,18 - 19,37698.0,25908.0,25908.0,70625.0,70625.0,86721.0,42539.0,70625.0,43073.0,41298.0,43073.0,25908.0,25908.0,25908.0,86721.0,86721.0,86721.0,,,,,
10-03-2021,19 - 20,35761.0,25787.0,25787.0,48489.0,48489.0,48489.0,41954.0,48489.0,42962.0,40915.0,42962.0,25787.0,25787.0,25787.0,48489.0,48489.0,48489.0,,,,,
10-03-2021,20 - 21,33139.0,25152.0,25152.0,40169.0,45423.0,40169.0,39009.0,45423.0,40169.0,40169.0,40169.0,25152.0,25152.0,25152.0,40169.0,40169.0,45423.0,,,,,
10-03-2021,21 - 22,32090.0,25081.0,25081.0,39664.0,41712.0,39664.0,38515.0,41712.0,39664.0,39664.0,39664.0,25081.0,25081.0,25081.0,39664.0,39664.0,41712.0,,,,,
10-03-2021,22 - 23,29327.0,25313.0,25313.0,35792.0,36528.0,35792.0,34753.0,36528.0,35792.0,35792.0,35792.0,25313.0,25313.0,25313.0,35792.0,35792.0,36528.0,,,,,
10-03-2021,23 - 00,25828.0,24577.0,24577.0,24577.0,24577.0,24577.0,24325.0,24577.0,32675.0,32675.0,32675.0,24577.0,24577.0,24577.0,24577.0,24577.0,24577.0,,,,,
11-03-2021,00 - 01,23113.0,18230.0,18230.0,18230.0,18230.0,18230.0,17957.0,18230.0,33594.0,33594.0,33594.0,18230.0,18230.0,18230.0,18230.0,18230.0,18230.0,,,,,
11-03-2021,01 - 02,19208.0,15607.0,15607.0,15607.0,15607.0,15607.0,101.0,15607.0,31879.0,31879.0,31879.0,15607.0,15607.0,15607.0,15607.0,15607.0,15607.0,,,,,
11-03-2021,02 - 03,15344.0,14073.0,14073.0,14073.0,14073.0,14073.0,10.0,14073.0,30195.0,30195.0,30195.0,15274.0,15274.0,15274.0,14073.0,14073.0,14073.0,,,,,
11-03-2021,03 - 04,15627.0,14658.0,14658.0,14658.0,14658.0,14658.0,0.0,14658.0,30174.0,30174.0,30174.0,15233.0,15233.0,15233.0,14658.0,14658.0,14658.0,,,,,
11-03-2021,04 - 05,18310.0,17070.0,17070.0,17070.0,17070.0,17070.0,30.0,17070.0,30719.0,30719.0,30719.0,17070.0,17070.0,17070.0,17070.0,17070.0,17070.0,,,,,
11-03-2021,05 - 06,23183.0,20036.0,20036.0,20036.0,20036.0,35985.0,15082.0,20036.0,31062.0,31062.0,31062.0,20036.0,20036.0,20036.0,35985.0,35985.0,35985.0,,,,,
11-03-2021,06 - 07,26411.0,24585.0,24585.0,24585.0,24585.0,45549.0,25191.0,24585.0,34573.0,34573.0,34573.0,24585.0,24585.0,24585.0,45549.0,45549.0,45549.0,,,,,
11-03-2021,07 - 08,29287.0,25070.0,25070.0,37317.0,37317.0,47960.0,37186.0,37317.0,37317.0,37317.0,37317.0,25070.0,25070.0,25070.0,47960.0,47960.0,47960.0,,,,,
11-03-2021,08 - 09,32152.0,25140.0,25140.0,37963.0,37963.0,49252.0,36863.0,37963.0,37963.0,37963.0,37963.0,25140.0,25140.0,25140.0,49252.0,49252.0,49252.0,,,,,
11-03-2021,09 - 10,32010.0,25110.0,25110.0,37801.0,37801.0,49252.0,36712.0,37801.0,37801.0,37801.0,37801.0,25110.0,25110.0,25110.0,49252.0,49252.0,49252.0,,,,,
11-03-2021,10 - 11,30003.0,25039.0,25039.0,36157.0,36157.0,48828.0,36157.0,36157.0,37236.0,37236.0,37236.0,25039.0,25039.0,25039.0,48828.0,48828.0,48828.0,,,,,
11-03-2021,11 - 12,29791.0,25070.0,25070.0,36076.0,36076.0,48868.0,36076.0,36076.0,37156.0,37156.0,37156.0,25070.0,25070.0,25070.0,48868.0,48868.0,48868.0,,,,,
11-03-2021,12 - 13,29993.0,25150.0,25150.0,37297.0,37297.0,48848.0,37297.0,37297.0,37297.0,37297.0,37297.0,25150.0,25150.0,25150.0,48848.0,48848.0,48848.0,,,,,
11-03-2021,13 - 14,27874.0,25150.0,25150.0,30538.0,30538.0,48858.0,30538.0,30538.0,35693.0,35693.0,35693.0,25150.0,25150.0,25150.0,48858.0,48858.0,48858.0,,,,,
11-03-2021,14 - 15,27693.0,25150.0,25150.0,26442.0,26442.0,44086.0,26442.0,26442.0,35773.0,35773.0,35773.0,25150.0,25150.0,25150.0,44086.0,44086.0,44086.0,,,,,
11-03-2021,15 - 16,27753.0,25120.0,25120.0,31042.0,31042.0,40031.0,31042.0,31042.0,35794.0,35794.0,35794.0,25120.0,25120.0,25120.0,40031.0,40031.0,40031.0,,,,,
11-03-2021,16 - 17,28197.0,25090.0,25090.0,34391.0,34391.0,38649.0,34391.0,34391.0,36560.0,36560.0,36560.0,25090.0,25090.0,25090.0,38649.0,38649.0,38649.0,,,,,
11-03-2021,17 - 18,31930.0,25049.0,25049.0,38366.0,38366.0,45600.0,38366.0,38366.0,38366.0,38366.0,38366.0,25049.0,25049.0,25049.0,47859.0,47859.0,47859.0,,,,,
11-03-2021,18 - 19,34200.0,25150.0,25150.0,39385.0,39385.0,48878.0,38235.0,39385.0,39385.0,39385.0,39385.0,25150.0,25150.0,25150.0,48878.0,48878.0,48878.0,,,,,
11-03-2021,19 - 20,29317.0,25181.0,25181.0,36238.0,36238.0,36238.0,36238.0,36238.0,37317.0,37317.0,37317.0,25181.0,25181.0,25181.0,36238.0,36238.0,36238.0,,,,,
11-03-2021,20 - 21,27370.0,24969.0,24969.0,26532.0,26532.0,26532.0,26532.0,26532.0,36157.0,36157.0,36157.0,24969.0,24969.0,24969.0,26532.0,26532.0,26532.0,,,,,
11-03-2021,21 - 22,27097.0,24858.0,24858.0,24858.0,24858.0,24858.0,24858.0,24858.0,35915.0,35915.0,35915.0,24858.0,24858.0,24858.0,24858.0,24858.0,24858.0,,,,,
11-03-2021,22 - 23,25423.0,22780.0,22780.0,22780.0,22780.0,22780.0,27319.0,22780.0,34179.0,34179.0,34179.0,22780.0,22780.0,22780.0,22780.0,22780.0,22780.0,,,,,
11-03-2021,23 - 00,21216.0,16777.0,16777.0,16777.0,16777.0,16777.0,12237.0,16777.0,31678.0,31678.0,31678.0,16959.0,16959.0,16959.0,16777.0,16777.0,16777.0,,,,,
12-03-2021,00 - 01,22836.0,17754.0,17754.0,17754.0,17754.0,17754.0,17754.0,17754.0,32988.0,32988.0,32988.0,17754.0,17754.0,17754.0,17754.0,17754.0,17754.0,,,,,
12-03-2021,01 - 02,21938.0,16323.0,16323.0,16323.0,16323.0,16323.0,15930.0,16323.0,33019.0,33019.0,33019.0,16323.0,16323.0,16323.0,16323.0,16323.0,16323.0,,,,,
12-03-2021,02 - 03,21344.0,16151.0,16151.0,16151.0,16151.0,16151.0,4628.0,16151.0,32787.0,32787.0,32787.0,16494.0,16494.0,16494.0,16151.0,16151.0,16151.0,,,,,
12-03-2021,03 - 04,21817.0,16504.0,16504.0,16504.0,16504.0,16504.0,4618.0,16504.0,32958.0,32958.0,32958.0,16948.0,16948.0,16948.0,16504.0,16504.0,16504.0,,,,,
12-03-2021,04 - 05,24308.0,22201.0,22201.0,22201.0,22201.0,22201.0,10798.0,22201.0,33099.0,33099.0,33099.0,22201.0,22201.0,22201.0,22201.0,22201.0,22201.0,,,,,
12-03-2021,05 - 06,26606.0,25770.0,25770.0,25770.0,25770.0,25770.0,21192.0,25770.0,33361.0,33361.0,33361.0,25770.0,25770.0,25770.0,25770.0,25770.0,25770.0,,,,,
12-03-2021,06 - 07,32303.0,28905.0,28905.0,28905.0,28905.0,28905.0,32898.0,28905.0,35862.0,35862.0,35862.0,28905.0,28905.0,28905.0,28905.0,28905.0,28905.0,,,,,
12-03-2021,07 - 08,36779.0,28865.0,28865.0,39501.0,39501.0,39501.0,40278.0,39501.0,39501.0,39501.0,39501.0,28865.0,28865.0,28865.0,39501.0,39501.0,39501.0,,,,,
12-03-2021,08 - 09,36336.0,29137.0,29137.0,37404.0,37404.0,43242.0,36628.0,37404.0,37717.0,37717.0,37717.0,29137.0,29137.0,29137.0,43242.0,43242.0,43242.0,,,,,
12-03-2021,09 - 10,34299.0,29026.0,29026.0,29026.0,29026.0,43222.0,24318.0,29026.0,35983.0,35983.0,35983.0,29026.0,29026.0,29026.0,49654.0,49654.0,49654.0,,,,,
12-03-2021,10 - 11,32535.0,29026.0,29026.0,29026.0,29026.0,45440.0,71.0,29026.0,35882.0,35882.0,35882.0,29026.0,29026.0,29026.0,45440.0,45440.0,45440.0,,,,,
12-03-2021,11 - 12,31174.0,28734.0,28734.0,28734.0,28734.0,47133.0,10.0,28734.0,35710.0,35710.0,35710.0,28734.0,28734.0,28734.0,49321.0,49321.0,49321.0,,,,,
12-03-2021,12 - 13,29550.0,28220.0,28220.0,28220.0,28220.0,48212.0,-5132.0,28220.0,35489.0,35489.0,35489.0,28220.0,28220.0,28220.0,48847.0,48847.0,48847.0,,,,,
12-03-2021,13 - 14,29046.0,27685.0,27685.0,27685.0,27685.0,47557.0,-1149.0,27685.0,34773.0,34773.0,34773.0,27685.0,27685.0,27685.0,47557.0,47557.0,47557.0,,,,,
12-03-2021,14 - 15,29197.0,27252.0,27252.0,27252.0,27252.0,44240.0,91.0,27252.0,34380.0,34380.0,34380.0,27252.0,27252.0,27252.0,44240.0,44240.0,44240.0,,,,,
12-03-2021,15 - 16,30175.0,27131.0,27131.0,27131.0,27131.0,43211.0,25558.0,27131.0,34430.0,34430.0,34430.0,27131.0,27131.0,27131.0,43211.0,43211.0,43211.0,,,,,
12-03-2021,16 - 17,34107.0,28441.0,28441.0,28441.0,28441.0,46075.0,28441.0,28441.0,35973.0,35973.0,35973.0,28441.0,28441.0,28441.0,46075.0,46075.0,46075.0,,,,,
12-03-2021,17 - 18,39259.0,29833.0,29833.0,40268.0,40318.0,46871.0,40318.0,40318.0,40268.0,40268.0,40268.0,29833.0,29833.0,29833.0,46871.0,46871.0,46871.0,,,,,
12-03-2021,18 - 19,41860.0,30054.0,30054.0,41911.0,50995.0,57588.0,50995.0,50995.0,41911.0,41911.0,41911.0,30054.0,30054.0,30054.0,57588.0,57588.0,57588.0,,,,,
12-03-2021,19 - 20,41971.0,30054.0,30054.0,42344.0,52003.0,42344.0,53273.0,53273.0,42344.0,42344.0,42344.0,30054.0,30054.0,30054.0,42344.0,42344.0,45409.0,,,,,
12-03-2021,20 - 21,37243.0,29066.0,29066.0,32182.0,37344.0,32182.0,38261.0,38261.0,41054.0,41054.0,41054.0,29066.0,29066.0,29066.0,32182.0,32182.0,37344.0,,,,,
12-03-2021,21 - 22,35579.0,28956.0,28956.0,28956.0,31053.0,31053.0,31819.0,31819.0,38231.0,38231.0,38231.0,28956.0,28956.0,28956.0,31053.0,31053.0,31053.0,,,,,
12-03-2021,22 - 23,33563.0,29137.0,29137.0,29137.0,30448.0,30448.0,34581.0,34581.0,35690.0,35690.0,35690.0,29137.0,29137.0,29137.0,30448.0,30448.0,30448.0,,,,,
12-03-2021,23 - 00,29994.0,28099.0,28099.0,28099.0,28099.0,28099.0,33079.0,33079.0,34138.0,34138.0,34138.0,28099.0,28099.0,28099.0,28099.0,28099.0,28099.0,,,,,
13-03-2021,00 - 01,30325.0,26708.0,26708.0,26708.0,26708.0,26708.0,26889.0,26708.0,36479.0,36479.0,36479.0,26708.0,26708.0,26708.0,26708.0,26708.0,26708.0,,,,,
13-03-2021,01 - 02,28223.0,25454.0,25454.0,25454.0,25454.0,25454.0,24838.0,25454.0,35105.0,35105.0,35105.0,25454.0,25454.0,25454.0,25454.0,25454.0,25454.0,,,,,
13-03-2021,02 - 03,27223.0,25384.0,25384.0,25384.0,25384.0,25384.0,20948.0,25384.0,34256.0,34256.0,34256.0,25384.0,25384.0,25384.0,25384.0,25384.0,25384.0,,,,,
13-03-2021,03 - 04,27243.0,25424.0,25424.0,25424.0,25424.0,25424.0,17502.0,25424.0,34266.0,34266.0,34266.0,25424.0,25424.0,25424.0,25424.0,25424.0,25424.0,,,,,
13-03-2021,04 - 05,28355.0,25798.0,25798.0,25798.0,25798.0,25798.0,18421.0,25798.0,34347.0,34347.0,34347.0,25798.0,25798.0,25798.0,25798.0,25798.0,25798.0,,,,,
13-03-2021,05 - 06,29203.0,26566.0,26566.0,26566.0,26566.0,26566.0,17583.0,26566.0,34872.0,34872.0,34872.0,26566.0,26566.0,26566.0,26566.0,26566.0,26566.0,,,,,
13-03-2021,06 - 07,28870.0,25990.0,25990.0,25990.0,25990.0,25990.0,23080.0,25990.0,35853.0,35853.0,35853.0,25990.0,25990.0,25990.0,25990.0,25990.0,25990.0,,,,,
13-03-2021,07 - 08,29547.0,26849.0,26849.0,26849.0,26849.0,26849.0,17330.0,26849.0,35559.0,35559.0,35559.0,26849.0,26849.0,26849.0,26849.0,26849.0,26849.0,,,,,
13-03-2021,08 - 09,31285.0,28708.0,28708.0,28708.0,28708.0,35357.0,12581.0,28708.0,35933.0,35933.0,35933.0,28708.0,28708.0,28708.0,35357.0,35357.0,35357.0,,,,,
13-03-2021,09 - 10,32467.0,29264.0,29264.0,29264.0,29264.0,36600.0,2981.0,29264.0,37075.0,37075.0,37075.0,29264.0,29264.0,29264.0,36600.0,36600.0,36600.0,,,,,
13-03-2021,10 - 11,32275.0,29294.0,29294.0,29294.0,29294.0,35630.0,81.0,29294.0,37702.0,37702.0,37702.0,29294.0,29294.0,29294.0,35630.0,35630.0,35630.0,,,,,
13-03-2021,11 - 12,30487.0,29022.0,29022.0,29022.0,29022.0,32195.0,0.0,29022.0,37500.0,37500.0,37500.0,29022.0,29022.0,29022.0,32195.0,32195.0,32195.0,,,,,
13-03-2021,12 - 13,30062.0,28729.0,28729.0,28729.0,28729.0,28880.0,-3203.0,28729.0,37469.0,37469.0,37469.0,28729.0,28729.0,28729.0,28880.0,28880.0,28880.0,,,,,
13-03-2021,13 - 14,29466.0,28435.0,28435.0,28435.0,28435.0,28435.0,-8751.0,28435.0,36873.0,36873.0,36873.0,28435.0,28435.0,28435.0,28435.0,28435.0,28435.0,,,,,
13-03-2021,14 - 15,29143.0,27779.0,27779.0,27779.0,27779.0,27779.0,-8832.0,27779.0,36661.0,36661.0,36661.0,27779.0,27779.0,27779.0,27779.0,27779.0,27779.0,,,,,
13-03-2021,15 - 16,29173.0,27799.0,27799.0,27799.0,27799.0,27799.0,-4749.0,27799.0,36408.0,36408.0,36408.0,27799.0,27799.0,27799.0,27799.0,27799.0,27799.0,,,,,
13-03-2021,16 - 17,30578.0,28799.0,28799.0,28799.0,28799.0,28799.0,71.0,28799.0,36550.0,36550.0,36550.0,28799.0,28799.0,28799.0,28799.0,28799.0,28799.0,,,,,
13-03-2021,17 - 18,36115.0,30638.0,30638.0,37449.0,37449.0,37449.0,36358.0,37449.0,37449.0,37449.0,37449.0,30638.0,30638.0,30638.0,37449.0,37449.0,37449.0,,,,,
13-03-2021,18 - 19,39319.0,30820.0,30820.0,40652.0,40652.0,40652.0,39470.0,40652.0,40652.0,40652.0,40652.0,30820.0,30820.0,30820.0,40652.0,40652.0,40652.0,,,,,
13-03-2021,19 - 20,40420.0,30598.0,30598.0,42047.0,42047.0,42047.0,43078.0,42047.0,42047.0,42047.0,42047.0,30598.0,30598.0,30598.0,42047.0,42047.0,42047.0,,,,,
13-03-2021,20 - 21,33993.0,29921.0,29921.0,29921.0,29921.0,29921.0,29921.0,29921.0,36883.0,36883.0,36883.0,29921.0,29921.0,29921.0,29921.0,29921.0,29921.0,,,,,
13-03-2021,21 - 22,31841.0,28617.0,28617.0,28617.0,28617.0,28617.0,28617.0,28617.0,37368.0,37368.0,37368.0,28617.0,28617.0,28617.0,28617.0,28617.0,28617.0,,,,,
13-03-2021,22 - 23,30214.0,27718.0,27718.0,27718.0,27718.0,27718.0,27718.0,27718.0,36206.0,36206.0,36206.0,27718.0,27718.0,27718.0,27718.0,27718.0,27718.0,,,,,
13-03-2021,23 - 00,29294.0,26354.0,26354.0,26354.0,26354.0,26354.0,26354.0,26354.0,35681.0,35681.0,35681.0,26354.0,26354.0,26354.0,26354.0,26354.0,26354.0,,,,,
14-03-2021,00 - 01,29565.0,28267.0,28267.0,28267.0,28267.0,28267.0,20475.0,28267.0,35656.0,35656.0,35656.0,28267.0,28267.0,28267.0,28267.0,28267.0,28267.0,,,,,
14-03-2021,01 - 02,29173.0,28196.0,28196.0,28196.0,28196.0,28196.0,1611.0,28196.0,35303.0,35303.0,35303.0,28196.0,28196.0,28196.0,28196.0,28196.0,28196.0,,,,,
14-03-2021,02 - 03,28851.0,27884.0,27884.0,27884.0,27884.0,27884.0,81.0,27884.0,34951.0,34951.0,34951.0,27884.0,27884.0,27884.0,27884.0,27884.0,27884.0,,,,,
14-03-2021,03 - 04,28639.0,27250.0,27250.0,27250.0,27250.0,27250.0,30.0,27250.0,34901.0,34901.0,34901.0,27250.0,27250.0,27250.0,27250.0,27250.0,27250.0,,,,,
14-03-2021,04 - 05,28820.0,27844.0,27844.0,27844.0,27844.0,27844.0,40.0,27844.0,35092.0,35092.0,35092.0,27844.0,27844.0,27844.0,27844.0,27844.0,27844.0,,,,,
14-03-2021,05 - 06,29193.0,28237.0,28237.0,28237.0,28237.0,28237.0,91.0,28237.0,35404.0,35404.0,35404.0,28237.0,28237.0,28237.0,28237.0,28237.0,28237.0,,,,,
